date,gross_return,transaction_cost,borrow_cost,funding_cost,net_return,gross_leverage,equity_curve
2023-05-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-05-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-05-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-05-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-05-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-05-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-05-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-05-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-05-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-05-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-05-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-05-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-05-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-05-31,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-31,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-08-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-08-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-08-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-08-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-08-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-08-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-08-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-08-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-08-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-08-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-08-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-08-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-08-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-08-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-08-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-08-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-08-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-08-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-08-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-08-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-08-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-08-31,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-09-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-09-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-09-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-09-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-09-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-09-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-09-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-09-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-09-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-09-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-09-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-09-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-09-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-09-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-09-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-09-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-09-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-09-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-09-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-09-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-10-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-10-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-10-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-10-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-10-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-10-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-10-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-10-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-10-16,0.0,3.189167374347282e-05,0.0,0.0,-3.189167374347282e-05,0.0,0.9999681083262565
2023-10-17,0.000244990244988871,1.0803542186975977e-06,8.850692525657055e-07,0.0,0.00024302482151760768,0.02126111582898188,1.0002111253973056
2023-10-18,-7.848457564495269e-06,3.081131952477522e-05,8.703110081822966e-07,0.0,-3.953008809745279e-05,0.020540879683183483,1.0001715869634027
2023-10-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0001715869634027
2023-10-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0001715869634027
2023-10-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0001715869634027
2023-10-24,0.0,2.9419592144100555e-05,0.0,0.0,-2.9419592144100555e-05,0.0,1.00014216232324
2023-10-25,-0.00019453817063209706,1.8332321333698689e-06,7.373473575636779e-07,0.0,-0.0001971087501230306,0.01961306142940037,0.9999450255516792
2023-10-26,6.098084186732019e-05,6.549960674426292e-07,6.529989764883712e-07,0.0,5.967284682338919e-05,0.018390906673820456,1.0000046951180208
2023-10-27,7.774985314538098e-05,2.693136394328806e-05,6.497343796817986e-07,0.0,5.0168754822411116e-05,0.017954242628858703,1.0000548641083915
2023-10-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0000548641083915
2023-10-31,0.0,0.0,0.0,0.0,0.0,0.0,1.0000548641083915
2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0000548641083915
2023-11-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0000548641083915
2023-11-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0000548641083915
2023-11-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0000548641083915
2023-11-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0000548641083915
2023-11-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0000548641083915
2023-11-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0000548641083915
2023-11-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0000548641083915
2023-11-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0000548641083915
2023-11-14,0.0,3.360530334940553e-05,0.0,0.0,-3.360530334940553e-05,0.0,1.0000212569613172
2023-11-15,-7.212899382851777e-05,3.781123974178107e-06,1.2864336790760652e-06,0.0,-7.719655148177194e-05,0.02240353556627036,0.9999440587688713
2023-11-16,5.844364510700537e-05,2.9824179375227428e-05,1.0449804059165808e-06,0.0,2.7574485325861358e-05,0.019882786250151618,0.9999716317116464
2023-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.9999716317116464
2023-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.9999716317116464
2023-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.9999716317116464
2023-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.9999716317116464
2023-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.9999716317116464
2023-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.9999716317116464
2023-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.9999716317116464
2023-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.9999716317116464
2023-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.9999716317116464
2023-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.9999716317116464
2023-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.9999716317116464
2023-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999716317116464
2023-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.9999716317116464
2023-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.9999716317116464
2023-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.9999716317116464
2023-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.9999716317116464
2023-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.9999716317116464
2023-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.9999716317116464
2023-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.9999716317116464
2023-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.9999716317116464
2023-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.9999716317116464
2023-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.9999716317116464
2023-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.9999716317116464
2023-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.9999716317116464
2023-12-22,0.0,2.6185935536712857e-05,0.0,0.0,-2.6185935536712857e-05,0.0,0.9999454465189598
2023-12-26,4.0017731177043384e-05,2.6185935536712857e-05,6.233452449769396e-07,0.0,1.3208450395353588e-05,0.017457290357808575,0.9999586542487883
2023-12-27,0.0,2.556666342605644e-05,0.0,0.0,-2.556666342605644e-05,0.0,0.9999330886424351
2023-12-28,-7.408245847488223e-05,2.556666342605644e-05,5.957769285984375e-07,0.0,-0.0001002448988295371,0.017044442284037627,0.9998328504511279
2023-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.9998328504511279
2024-01-02,0.0,2.3812781347825506e-05,0.0,0.0,-2.3812781347825506e-05,0.0,0.9998090416500758
2024-01-03,0.00010664701821899651,1.7531450428696148e-06,5.50144504181383e-07,0.0,0.00010434372867194552,0.015875187565217004,0.9999133654534413
2024-01-04,-5.5832194646690344e-05,2.205963630495589e-05,5.256561883501857e-07,0.0,-7.841748713999642e-05,0.014706424203303927,0.9998349547599648
2024-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9998349547599648
2024-01-08,0.0,2.1764743477357475e-05,0.0,0.0,-2.1764743477357475e-05,0.0,0.9998131936086547
2024-01-09,-6.262996862157147e-05,2.1764743477357475e-05,6.857676133303807e-07,0.0,-8.508047971225934e-05,0.014509828984904983,0.9997281290225198
2024-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.9997281290225198
2024-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.9997281290225198
2024-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.9997281290225198
2024-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.9997281290225198
2024-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.9997281290225198
2024-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.9997281290225198
2024-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.9997281290225198
2024-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.9997281290225198
2024-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.9997281290225198
2024-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.9997281290225198
2024-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.9997281290225198
2024-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.9997281290225198
2024-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.9997281290225198
2024-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.9997281290225198
2024-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.9997281290225198
2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.9997281290225198
2024-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.9997281290225198
2024-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9997281290225198
2024-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.9997281290225198
2024-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.9997281290225198
2024-02-08,0.0,1.0925678461669115e-05,0.0,0.0,-1.0925678461669115e-05,0.0,0.9997172063144331
2024-02-09,-0.00021980638030711638,1.0154991546589342e-06,4.5084941057359665e-07,0.0,-0.00022127272887234893,0.007283785641112744,0.9994959961600912
2024-02-12,-0.00024696708756990755,1.7688466001823992e-07,4.0239214675475103e-07,0.0,-0.00024754636437668054,0.0066067862046734534,0.9992485745600328
2024-02-13,0.000134562492863864,1.0633550729565745e-07,3.948526429470215e-07,0.0,0.00013406130471362132,0.006598045647382425,0.9993825351276715
2024-02-14,-0.00024244678327511987,7.322931033100522e-08,3.9224285502056745e-07,0.0,-0.00024291225544047145,0.006625091548415101,0.9991397728620158
2024-02-15,0.0002330309649553329,1.967691392536493e-07,3.883920052940065e-07,0.0,0.00023244580381078525,0.0065762720081944314,0.9993720187096381
2024-02-16,9.840407174407828e-05,2.680443240559089e-07,3.7811628209347783e-07,0.0,9.775791113792889e-05,0.00653481928459465,0.9994697152306368
2024-02-20,6.5340535442205325e-06,9.534184602836066e-06,3.679541377174689e-07,0.0,-3.3680851963330026e-06,0.006356123068557377,0.9994663489314848
2024-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.9994663489314848
2024-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.9994663489314848
2024-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.9994663489314848
2024-02-26,0.0,9.301745333879414e-06,0.0,0.0,-9.301745333879414e-06,0.0,0.9994570521500372
2024-02-27,-0.0001267167352450645,3.3435693697209936e-07,3.594971695808262e-07,0.0,-0.00012741058935161745,0.00620116355591961,0.9993297107379912
2024-02-28,8.397168429051353e-06,9.295156092542054e-06,3.459675593304508e-07,0.0,-1.2439552228211517e-06,0.0061967707283613685,0.9993284676165781
2024-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.9993284676165781
2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.9993284676165781
2024-03-04,0.0,9.006900000007491e-06,0.0,0.0,-9.006900000007491e-06,0.0,0.999319466765003
2024-03-05,0.00045515883905911905,6.003974736649537e-07,3.3613252843593773e-07,0.0,0.00045422230905701815,0.006004600000004995,0.9997733799606828
2024-03-06,-0.00033225907254473195,3.6879272722491674e-07,3.1923081725483503e-07,0.0,-0.00033294709608921167,0.006120916234605771,0.9994405083170776
2024-03-07,-6.476228445545355e-05,8.868227374898729e-06,2.9216971788043636e-07,0.0,-7.392268154823271e-05,0.0059121515832658185,0.9993666269946548
2024-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.9993666269946548
2024-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.9993666269946548
2024-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.9993666269946548
2024-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.9993666269946548
2024-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.9993666269946548
2024-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.9993666269946548
2024-03-18,0.0,8.138670393088423e-06,0.0,0.0,-8.138670393088423e-06,0.0,0.9993584934790759
2024-03-19,0.00015057529729941934,4.3925872581577633e-07,0.0,0.0,0.00015013603857360355,0.005425780262058948,0.9995085332044017
2024-03-20,-9.764173816100854e-05,2.6825866826684395e-07,0.0,0.0,-9.790999682927537e-05,0.005132941111515098,0.9994106713270848
2024-03-21,0.000170672651393278,1.654769141273627e-07,0.0,0.0,0.00017050717447915064,0.004954101999337201,0.9995810780167971
2024-03-22,-2.6299331680720568e-05,7.26567608487844e-06,0.0,0.0,-3.356500776559901e-05,0.004843784056585626,0.999547527070151
2024-03-25,0.0,7.1449165115450185e-06,0.0,0.0,-7.1449165115450185e-06,0.0,0.9995403853865208
2024-03-26,-1.86585861024041e-05,7.1449165115450185e-06,2.4213455206497103e-07,0.0,-2.6045637166014092e-05,0.004763277674363346,0.9995143517203102
2024-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.9995143517203102
2024-03-28,0.0,7.180943468547515e-06,0.0,0.0,-7.180943468547515e-06,0.0,0.9995071742642545
2024-04-01,-1.619174141263637e-05,7.180943468547515e-06,0.0,0.0,-2.3372684881183886e-05,0.004787295645698343,0.9994838130980339
2024-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.9994838130980339
2024-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.9994838130980339
2024-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.9994838130980339
2024-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9994838130980339
2024-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.9994838130980339
2024-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.9994838130980339
2024-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.9994838130980339
2024-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.9994838130980339
2024-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.9994838130980339
2024-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.9994838130980339
2024-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.9994838130980339
2024-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.9994838130980339
2024-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.9994838130980339
2024-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.9994838130980339
2024-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.9994838130980339
2024-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.9994838130980339
2024-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.9994838130980339
2024-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.9994838130980339
2024-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.9994838130980339
2024-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.9994838130980339
2024-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.9994838130980339
2024-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.9994838130980339
2024-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.9994838130980339
2024-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.9994838130980339
2024-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.9994838130980339
2024-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.9994838130980339
2024-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.9994838130980339
2024-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.9994838130980339
2024-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.9994838130980339
2024-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.9994838130980339
2024-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.9994838130980339
